id	latitude	longitude	scientific_name	additional_species	date	verbatim_environment	environment	identification_support	issues	initial_duplicated_form	source	media	note
158201	50.178	2.333	Rhaphigaster nebulosa	NA	2018-06-18	NA	garden	picture	no issues	NA	citizen	Agiir	NA
158988	44.998	-0.449	Eurydema sp.	NA	2018-06-24	NA	garden	picture	no issues	NA	citizen	Agiir	NA
159069	50.604	3.85	Elasmucha sp.	NA	2018-06-25	NA	garden	picture	no issues	NA	citizen	Agiir	NA
159208	43.592	1.423	Halyomorpha halys	NA	2018-06-25	NA	garden	picture	no issues	NA	citizen	Agiir	NA
159672	48.867	6.935	Pentatomidae	NA	2018-06-08	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
159719	45.178	5.717	Halyomorpha halys	NA	2018-07-01	NA	garden	picture	no issues	NA	citizen	Agiir	NA
159992	43.628	1.451	Halyomorpha halys	NA	2018-07-06	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
160152	44.867	-0.623	Rutelidae	NA	2018-07-03	NA	crop	picture	screenshot	NA	citizen	Agiir	NA
160472	48.904	2.334	Halyomorpha halys	NA	2018-07-13	NA	garden	picture	no issues	NA	citizen	Agiir	NA
160830	43.592	3.931	Pentatomidae	NA	2018-07-20	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
160853	43.614	-1.145	Halyomorpha halys	NA	2018-07-19	NA	crop	picture	no issues	NA	citizen	Agiir	NA
160959	43.774	-1.207	Pentatomidae	NA	2018-07-22	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
161308	48.839	2.28	Halyomorpha halys	NA	2018-07-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
161309	48.839	2.28	Halyomorpha halys	NA	2018-07-28	NA	garden	picture	no issues	NA	citizen	Agiir	NA
161380	44.639	2.304	Pentatomidae	NA	2018-07-30	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
161415	48.605	7.794	Halyomorpha halys	NA	2018-07-30	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161482	48.833	2.354	Halyomorpha halys	NA	2018-08-01	NA	garden	picture	no issues	NA	citizen	Agiir	NA
161537	45.734	4.829	Halyomorpha halys	NA	2018-08-02	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161561	48.838	2.349	NA	NA	2018-08-02	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
161589	45.354	5.604	NA	NA	2018-08-03	NA	garden	NA	no picture	NA	citizen	Agiir	NA
161597	48.836	2.297	Halyomorpha halys	NA	2018-08-04	NA	garden	picture	no issues	NA	citizen	Agiir	NA
161603	45.354	5.604	NA	NA	2018-07-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
161625	45.146	5.721	Pentatomidae	NA	2018-08-05	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
161626	45.146	5.721	Pentatomidae	NA	2018-08-05	NA	habitation	picture	duplicated form	161625	citizen	Agiir	NA
161636	48.836	2.345	Halyomorpha halys	NA	2018-08-04	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161664	47.74	7.358	Halyomorpha halys	NA	2018-08-06	NA	garden	picture	no issues	NA	citizen	Agiir	NA
161683	48.853	2.275	Halyomorpha halys	NA	2018-08-07	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161692	43.646	1.44	NA	NA	2018-08-07	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
161710	48.911	2.282	Pentatomidae	NA	2018-08-07	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
161715	48.84	2.3	NA	NA	2018-08-08	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
161751	48.603	7.747	NA	NA	2018-08-09	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
161752	48.603	7.747	Halyomorpha halys	NA	2018-08-09	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161786	48.569	7.757	Halyomorpha halys	NA	2018-08-10	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161808	45.773	4.845	Halyomorpha halys	NA	2018-08-11	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161809	45.773	4.845	NA	NA	2018-08-11	NA	garden	NA	no picture	NA	citizen	Agiir	NA
161810	46.205	6.161	Halyomorpha halys	NA	2018-08-11	NA	garden	picture	no issues	NA	citizen	Agiir	NA
161835	48.823	2.303	Halyomorpha halys	NA	2018-08-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161840	48.846	2.397	Halyomorpha halys	NA	2018-08-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
161841	48.801	2.397	NA	NA	2018-08-13	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
161921	48.583	7.736	NA	NA	2018-08-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
161922	48.648	7.754	NA	NA	2018-08-12	NA	garden	NA	no picture	NA	citizen	Agiir	NA
161923	48.573	7.712	Halyomorpha halys	NA	2018-08-12	NA	garden	picture	no issues	NA	citizen	Agiir	NA
161940	45.761	4.878	NA	NA	2018-08-14	NA	garden	NA	no picture	NA	citizen	Agiir	NA
161946	48.969	2.461	NA	NA	2018-08-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162058	48.578	7.779	Pentatomidae	NA	2018-08-17	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
162069	48.849	2.318	Halyomorpha halys	NA	2018-08-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162085	48.713	2.25	Diptera	NA	2018-08-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162094	48.824	2.269	Halyomorpha halys	NA	2018-08-19	NA	crop	picture	no issues	NA	citizen	Agiir	NA
162095	48.846	2.397	Halyomorpha halys	NA	2018-08-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162114	43.766	7.487	Halyomorpha halys	NA	2018-07-16	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162127	48.829	2.365	NA	NA	2018-08-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162143	48.569	7.759	Halyomorpha halys	NA	2018-08-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162147	48.881	2.305	Halyomorpha halys	NA	2018-08-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162155	48.879	2.341	Halyomorpha halys	NA	2018-08-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162157	48.847	2.398	Pentatomidae	NA	2018-08-20	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
162159	48.849	2.318	Halyomorpha halys	NA	2018-08-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162166	48.87	2.277	Pentatoma rufipes	NA	2018-08-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162205	48.569	7.759	Pentatomidae	NA	2018-08-21	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
162213	48.563	7.757	NA	NA	2018-08-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162214	48.832	2.303	Halyomorpha halys	NA	2018-08-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162239	48.83	2.313	NA	NA	2018-08-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162262	48.903	2.279	NA	NA	2018-08-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162335	45.758	4.848	Halyomorpha halys	NA	2018-08-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162346	47.281	-2.402	Rhaphigaster nebulosa	NA	2018-08-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162349	48.885	2.312	NA	NA	2018-08-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162371	48.832	2.336	Halyomorpha halys	NA	2018-08-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162376	43.606	1.406	Pentatomidae	NA	2018-08-26	NA	habitation	picture	stage of development preventing identification	NA	citizen	Agiir	NA
162377	43.606	1.406	Halyomorpha halys	NA	2018-08-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162380	49.239	4.012	Nezara viridula	NA	2018-08-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162404	48.898	2.327	Halyomorpha halys	NA	2018-08-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162409	44.161	0.611	NA	NA	2018-08-27	NA	garden	NA	no picture	NA	citizen	Agiir	NA
162451	49.74	4.118	NA	NA	2018-08-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162564	48.566	7.78	Halyomorpha halys	NA	2018-09-02	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162569	50.906	1.815	NA	NA	2018-09-02	NA	garden	NA	no picture	NA	citizen	Agiir	NA
162570	50.906	1.815	Pentatomidae	NA	2018-09-02	NA	garden	picture	stage of development preventing identification	NA	citizen	Agiir	NA
162575	45.748	4.838	Halyomorpha halys	NA	2018-09-02	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162609	48.879	2.383	Rhaphigaster nebulosa	NA	2018-09-03	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162660	48.827	2.371	NA	NA	2018-08-31	NA	garden	NA	no picture	NA	citizen	Agiir	NA
162685	43.562	1.656	Halyomorpha halys	NA	2018-09-06	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162705	48.827	2.372	Halyomorpha halys	NA	2018-09-08	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162715	48.825	2.271	NA	NA	2018-09-09	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162717	44.831	-0.577	Halyomorpha halys	NA	2018-09-09	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162718	48.845	2.349	Halyomorpha halys	NA	2018-09-09	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162719	48.845	2.349	NA	NA	2018-09-09	NA	garden	NA	no picture	NA	citizen	Agiir	NA
162720	48.845	2.349	Halyomorpha halys	NA	2018-09-09	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162789	48.833	2.346	Halyomorpha halys	NA	2018-09-11	NA	garden	picture	no issues	NA	citizen	Agiir	NA
162804	45.826	1.249	NA	NA	2018-09-11	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162806	44.876	-0.636	Rhaphigaster nebulosa	NA	2018-09-12	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162823	48.828	2.337	Pentatomidae	NA	2018-09-12	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
162875	48.838	2.351	Halyomorpha halys	NA	2018-09-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162882	48.902	2.299	Halyomorpha halys	NA	2018-09-15	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162890	48.886	2.333	NA	NA	2018-09-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162937	50.077	3.403	NA	NA	2018-09-17	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
162939	48.838	2.351	Halyomorpha halys	NA	2018-09-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162992	48.852	2.262	Halyomorpha halys	NA	2018-09-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
162999	48.885	2.315	Halyomorpha halys	NA	2018-09-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163000	48.893	2.314	NA	NA	2018-09-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163011	43.282	5.349	Halyomorpha halys	NA	2018-09-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163012	43.282	5.349	Halyomorpha halys	NA	2018-09-17	NA	habitation	picture	duplicated form	163011	citizen	Agiir	NA
163031	45.774	4.794	Halyomorpha halys	NA	2018-09-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163039	48.56	7.699	Halyomorpha halys	NA	2018-09-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163040	48.56	7.699	Halyomorpha halys	NA	2018-09-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163046	48.914	2.28	Halyomorpha halys	NA	2018-09-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163049	45.057	5.789	Nezara viridula	NA	2018-09-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163052	43.708	7.261	NA	NA	2018-09-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163067	43.514	5.466	NA	NA	2018-09-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163068	49.12	6.285	Rhaphigaster nebulosa	NA	2018-09-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
163076	48.845	2.338	Halyomorpha halys	NA	2018-09-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
163079	48.59	7.746	Halyomorpha halys	NA	2018-09-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163100	43.267	5.382	Halyomorpha halys	NA	2018-09-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163125	43.609	1.456	Halyomorpha halys	NA	2018-09-22	NA	garden	picture	no issues	NA	citizen	Agiir	NA
163127	48.886	2.329	Halyomorpha halys	NA	2018-09-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163141	48.833	2.295	Halyomorpha halys	NA	2018-09-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163166	48.84	2.35	NA	NA	2018-09-24	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163182	48.846	2.272	Pentatomidae	NA	2018-09-25	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
163204	43.514	5.466	Halyomorpha halys	NA	2018-09-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163205	48.848	2.399	Halyomorpha halys	NA	2018-09-25	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163222	49.909	2.294	Rhaphigaster nebulosa	NA	2018-09-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163238	49.442	7.902	NA	NA	2018-09-26	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163243	50.49	2.674	NA	NA	2018-09-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163244	49.708	5.262	Rhaphigaster nebulosa	NA	2018-09-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163268	49.472	4.578	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163272	50.298	2.804	Rhaphigaster nebulosa	NA	2018-09-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163273	48.283	6.946	Rhaphigaster nebulosa	NA	2018-09-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163284	43.702	-0.928	Halyomorpha halys	NA	2018-09-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163293	48.721	2.538	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163294	48.72	2.533	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163295	48.724	2.534	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163296	48.54	2.668	Rhaphigaster nebulosa	NA	2018-09-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163298	48.576	6.527	Rhaphigaster nebulosa	NA	2018-09-27	NA	habitation	picture	screenshot	NA	citizen	Agiir	NA
163301	50.716	4.783	Rhaphigaster nebulosa	NA	2018-09-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163302	50.647	2.31	Rhaphigaster nebulosa	NA	2018-09-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163303	48.761	2.67	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163309	47.795	3.547	NA	NA	2018-09-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163312	49.474	4.585	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163313	47.795	3.546	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163320	48.455	-0.853	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163324	48.912	2.373	NA	NA	2018-09-24	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163329	50.077	3.403	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163330	50.885	2.538	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163332	45.641	5.852	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163333	48.236	4.479	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163334	48.614	6.858	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163335	50.698	2.239	NA	NA	2018-09-28	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163337	50.097	3.628	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163339	50.246	3.447	NA	NA	2018-09-27	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163340	50.573	3.216	Pentatomidae	NA	2018-09-28	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
163341	46.126	1.049	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163342	50.285	4.043	Pentatomidae	NA	2018-09-25	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
163343	50.405	1.574	NA	NA	2018-09-28	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163344	49.924	4.075	NA	NA	2018-09-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163345	50.618	3.05	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163346	50.138	2.709	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163347	50.433	3.084	NA	NA	2018-09-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163348	50.633	3.032	NA	NA	2018-09-26	NA	crop	NA	no picture	NA	citizen	Agiir	NA
163349	50.472	2.528	NA	NA	2018-04-18	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163350	45.903	5.188	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163351	50.472	2.528	NA	NA	2018-06-30	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163352	50.301	2.792	NA	NA	2018-09-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163353	48.528	2.39	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163354	50.395	2.635	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163355	50.263	2.767	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163356	48.632	7.453	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163357	50.559	2.618	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163358	48.822	2.308	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163359	48.853	2.39	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163360	47.726	7.339	Halyomorpha halys	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163361	49.689	5.81	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	duplicated form	163301	citizen	Agiir	NA
163362	50.521	3.179	NA	NA	2018-09-28	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163363	49.044	0.614	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163364	50.181	3.547	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163365	50.571	3.267	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163366	50.683	2.717	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163367	50.667	2.284	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163368	50.443	2.61	NA	NA	2018-09-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163369	45.719	4.812	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163370	43.314	5.409	NA	NA	2018-09-28	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163371	50.287	2.755	Rhaphigaster nebulosa	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163373	50.236	3.882	Pentatomidae	NA	2018-09-26	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
163374	50.021	3.665	NA	NA	2018-09-26	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163375	49.193	4.042	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163377	50.291	4.101	Rhaphigaster nebulosa	NA	2018-09-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163378	50.713	3.159	Halyomorpha halys	NA	2018-09-26	NA	garden	picture	no issues	NA	citizen	Agiir	NA
163379	50.453	2.621	Rhaphigaster nebulosa	NA	2018-09-26	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163380	47.688	7.393	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163381	49.231	2.131	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163382	50.253	2.474	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163384	48.721	2.417	Rhaphigaster nebulosa	NA	2018-09-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163385	43.719	-0.802	NA	NA	2018-09-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163386	50.711	2.932	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163387	47.684	7.405	Halyomorpha halys	NA	2018-09-28	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163388	50.115	4.08	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163389	50.647	2.791	Rhaphigaster nebulosa	NA	2018-09-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163390	50.256	3.987	NA	NA	2018-09-29	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163392	43.281	5.515	NA	NA	2018-09-22	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163393	50.359	3.072	NA	NA	2018-09-14	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163394	50.359	3.072	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163395	50.595	3.252	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163397	49.035	4.726	Rhaphigaster nebulosa	NA	2018-09-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163398	48.97	4.365	NA	NA	2018-09-28	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163399	50.179	3.575	NA	NA	2018-09-27	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163400	50.787	2.34	NA	NA	2018-09-25	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163401	50.297	3.705	Rhaphigaster nebulosa	NA	2018-09-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163402	50.348	1.848	NA	NA	2018-09-29	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163403	43.513	5.471	Halyomorpha halys	NA	2018-09-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163404	47.237	6.015	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163408	50.467	3.245	Pentatomidae	NA	2018-09-29	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
163409	49.766	4.691	Pentatomidae	NA	2018-09-29	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
163410	49.06	3.389	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163411	50.38	2.1	Rhaphigaster nebulosa	NA	2018-09-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163412	50.461	3.133	Rhaphigaster nebulosa	NA	2018-09-29	NA	garden	picture	no issues	NA	citizen	Agiir	NA
163413	50.278	3.074	NA	NA	2018-09-28	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163414	50.246	3.536	Rhaphigaster nebulosa	NA	2018-09-29	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163420	50.79	2.457	NA	NA	2018-09-29	NA	garden	NA	no picture	NA	citizen	Agiir	NA
163421	50.098	3.378	Rhaphigaster nebulosa	NA	2018-09-27	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
163422	48.865	2.385	NA	NA	2018-09-30	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
163425	48.553	7.68	NA	NA	2018-09-29	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
